path,line,pattern,classification,text
reports/reference_3dfront_pipeline_mining_report.json,15139,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1272438_3953/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15140,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1272438_48758/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15141,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1272438_48811/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15142,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1272438_7475/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15143,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1276420_27059/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15144,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1276420_2774/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15145,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1276420_3470121/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15146,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1276420_3471259/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15147,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1276420_3593025/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15148,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1276420_5844/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15149,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1276420_6328/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15150,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1278554_356951/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15151,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1278554_367722/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15152,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1278554_405904/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15153,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1278554_412184/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15154,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1278554_77030/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15155,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1279055_15305/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15156,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1279055_2869/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15157,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1279055_3529/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15158,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1279055_3703/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15159,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1279055_4351/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15160,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1279055_4721/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15161,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1279055_7384/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15162,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1279353_10406/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15163,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1279353_2622/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15164,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1279353_4460/Updated_Bottom_label_map.png"","
reports/reference_3dfront_pipeline_mining_report.json,15165,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1279353_4963097/Updated_Bottom_label_map.png"""
reports/semlayoutdiff_final_palette.csv,826,parse_json_floorplan,generated_report,",,parse_json_floorplan.py:CATEGORIES -> my_tools/id2c.json,source_truth_table,,unknown,unknown,preprocess/metadata/room_type_furniture_priors_34class.json,"
reports/official_3dfront_bundle_check.json,1821,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/4009070_33732/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1827,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1349315_216392/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1833,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2575170_1086387/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1839,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2521501_19525/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1845,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/3004251_41035/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1851,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1404836_26483/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1857,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/3028728_3187186/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1863,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1825107_17600/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1869,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/3735749_49409/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1875,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2529995_124338/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1881,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1766246_56942/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1887,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1326040_3759067/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1893,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1308127_574269/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1899,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2773162_4848423/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1905,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2462755_6955/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1911,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2341799_100597/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1917,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/3209700_5826436/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1923,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2463242_1649315/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1929,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2575886_1580683/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1935,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2736087_10128/Updated_Bottom_label_map.png"","
reports/official_3dfront_bundle_check.json,1942,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train_plan_ids.json"","
reports/official_3dfront_bundle_check.json,1943,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/conversion_summary.json"","
reports/official_3dfront_bundle_check.json,1944,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/test_plan_ids.json"","
reports/official_3dfront_bundle_check.json,1945,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/val_plan_ids.json"","
reports/official_3dfront_bundle_check.json,1946,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/4009070_33732/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1947,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1349315_216392/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1948,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2575170_1086387/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1949,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2521501_19525/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1950,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/3004251_41035/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1951,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1404836_26483/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1952,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/3028728_3187186/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1953,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1825107_17600/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1954,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/3735749_49409/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1955,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2529995_124338/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1956,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1766246_56942/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1957,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1326040_3759067/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1958,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1308127_574269/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1959,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2773162_4848423/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1960,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2462755_6955/Updated_Bottom_inst_anno.json"","
reports/official_3dfront_bundle_check.json,1961,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2341799_100597/Updated_Bottom_inst_anno.json"""
reports/real_field_mapping_report.json,1985,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/4009070_33732/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,1992,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1349315_216392/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,1999,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2575170_1086387/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2006,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2521501_19525/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2013,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/3004251_41035/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2020,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1404836_26483/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2027,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/3028728_3187186/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2034,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1825107_17600/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2041,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/3735749_49409/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2048,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2529995_124338/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2055,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1766246_56942/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2062,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1326040_3759067/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2069,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1308127_574269/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2076,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2773162_4848423/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2083,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2462755_6955/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2090,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2341799_100597/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2097,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/3209700_5826436/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2104,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2463242_1649315/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2111,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2575886_1580683/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2118,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2736087_10128/Updated_Bottom_label_map.png"","
reports/real_field_mapping_report.json,2127,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train_plan_ids.json"","
reports/real_field_mapping_report.json,2132,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/conversion_summary.json"","
reports/real_field_mapping_report.json,2159,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/test_plan_ids.json"","
reports/real_field_mapping_report.json,2164,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/val_plan_ids.json"","
reports/real_field_mapping_report.json,2169,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/4009070_33732/Updated_Bottom_inst_anno.json"","
reports/real_field_mapping_report.json,2187,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/1349315_216392/Updated_Bottom_inst_anno.json"","
reports/real_field_mapping_report.json,2205,PlanJSON,generated_report,"""path"": ""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/train/2575170_1086387/Updated_Bottom_inst_anno.json"","
