scene_id,room_type,uid,jid,raw_category
06beed0e-c97a-4110-943c-d5ef6eb988e8,LivingDiningRoom,7008/model,4544119b-81f7-423e-a4e6-90dbcd9db806,plants/plants - floor-based
06beed0e-c97a-4110-943c-d5ef6eb988e8,LivingDiningRoom,7009/model,5c6effb2-f135-4377-892d-1826c3443308,plants/plants - on top of others
06beed0e-c97a-4110-943c-d5ef6eb988e8,LivingDiningRoom,7010/model,2d9da8b7-ea7d-4b88-a2c5-b46deb607fbe,plants/plants - on top of others
06beed0e-c97a-4110-943c-d5ef6eb988e8,LivingDiningRoom,9323/model,5ac3d6db-5288-4b9c-a210-a5914d720ea9,door/single swing door
06beed0e-c97a-4110-943c-d5ef6eb988e8,MasterBedroom,5135/model,a3017175-01da-4bbb-a3f4-aa896e3fa604,window/floor-based window
06beed0e-c97a-4110-943c-d5ef6eb988e8,MasterBedroom,7661/model,188511d7-068a-462d-aa7e-1b1e8eea845a,Floor Lamp
06beed0e-c97a-4110-943c-d5ef6eb988e8,MasterBedroom,7010/model,2d9da8b7-ea7d-4b88-a2c5-b46deb607fbe,plants/plants - on top of others
06beed0e-c97a-4110-943c-d5ef6eb988e8,MasterBedroom,9323/model,5ac3d6db-5288-4b9c-a210-a5914d720ea9,door/single swing door
06beed0e-c97a-4110-943c-d5ef6eb988e8,SecondBedroom,5135/model,a3017175-01da-4bbb-a3f4-aa896e3fa604,window/floor-based window
06beed0e-c97a-4110-943c-d5ef6eb988e8,SecondBedroom,8127/model,13022d32-ae63-419d-85d3-36ba362ec736,Floor Lamp
06beed0e-c97a-4110-943c-d5ef6eb988e8,SecondBedroom,7010/model,2d9da8b7-ea7d-4b88-a2c5-b46deb607fbe,plants/plants - on top of others
06beed0e-c97a-4110-943c-d5ef6eb988e8,Bathroom,5153/model,9a5700a9-efe3-451b-837e-c361c54a7281,window/window
06beed0e-c97a-4110-943c-d5ef6eb988e8,Aisle,9323/model,5ac3d6db-5288-4b9c-a210-a5914d720ea9,door/single swing door
06beed0e-c97a-4110-943c-d5ef6eb988e8,Aisle,9323/model,5ac3d6db-5288-4b9c-a210-a5914d720ea9,door/single swing door
06c02177-67dd-449b-a778-50d41946b95b,LivingDiningRoom,164431/model,9fcee16c-58a7-4a47-a48f-6f6a8b565092,door/double swing door - asymmetrical
06c02177-67dd-449b-a778-50d41946b95b,LivingDiningRoom,165582/model,2c8e8487-63f8-4b5a-a88e-b526db421f27,door/single swing door
06c02177-67dd-449b-a778-50d41946b95b,LivingDiningRoom,165590/model,a2b1e95a-8bee-4ff4-9c92-e80c30fea3bf,door/single swing door
06c02177-67dd-449b-a778-50d41946b95b,LivingDiningRoom,165582/model,2c8e8487-63f8-4b5a-a88e-b526db421f27,door/single swing door
06c02177-67dd-449b-a778-50d41946b95b,LivingDiningRoom,165582/model,2c8e8487-63f8-4b5a-a88e-b526db421f27,door/single swing door
06c02177-67dd-449b-a778-50d41946b95b,LivingDiningRoom,165590/model,a2b1e95a-8bee-4ff4-9c92-e80c30fea3bf,door/single swing door
06c02177-67dd-449b-a778-50d41946b95b,Kitchen,164434/model,161c86f3-1eaa-40e3-b412-900bc71d85ee,window/window
06c02177-67dd-449b-a778-50d41946b95b,Balcony,164462/model,a3017175-01da-4bbb-a3f4-aa896e3fa604,window/floor-based window
06c02177-67dd-449b-a778-50d41946b95b,Balcony,166066/model,12b95733-764e-45bb-9278-86e740db1f32,door/double sliding door
06c02177-67dd-449b-a778-50d41946b95b,Library,164466/model,db84c83f-6de8-4a36-8d88-af157842becc,window/window
06c02177-67dd-449b-a778-50d41946b95b,ElderlyRoom,164466/model,db84c83f-6de8-4a36-8d88-af157842becc,window/window
06c02177-67dd-449b-a778-50d41946b95b,MasterBedroom,165361/model,57b4c103-c3a8-40e2-b180-4d03213b0a24,window/window
06c66458-43ea-462b-b6f2-10be1abfdea3,OtherRoom,17900/model1,1a72bcc6-cd83-43cb-9906-4d258a27a550,window/window
06c66458-43ea-462b-b6f2-10be1abfdea3,OtherRoom,110689/model,2bf2fafb-15ea-47fe-9953-167f5e7a7191,door/single swing door
06c66458-43ea-462b-b6f2-10be1abfdea3,Kitchen,22958/model1,1d91e380-149d-4634-a236-70edc18fa438,window/window
06c66458-43ea-462b-b6f2-10be1abfdea3,Bathroom,40183/model1,1f727d16-1eb4-40d2-8367-54bea1d6c39f,window/window
06c66458-43ea-462b-b6f2-10be1abfdea3,OtherRoom,59811/model1,1dbb3f82-5c6f-41ef-900e-9a436b252cde,door/double sliding door
06c66458-43ea-462b-b6f2-10be1abfdea3,LivingDiningRoom,27130/model1,8b614dc3-92de-4e61-b271-00ed899c2bcb,door/single swing door
06c66458-43ea-462b-b6f2-10be1abfdea3,LivingDiningRoom,177173/model,e6130c8c-1d6b-464d-9a8b-690d4039f224,accessory/accessory - floor-based
06c66458-43ea-462b-b6f2-10be1abfdea3,LivingDiningRoom,177247/model,4a34738a-2a6c-4869-862e-009cc92ea0d8,appliance/appliance - floor-based
06c66458-43ea-462b-b6f2-10be1abfdea3,LivingDiningRoom,185598/model,c78e3b63-8ef6-4edd-862f-327e7ea87c92,200 - on the floor
06c66458-43ea-462b-b6f2-10be1abfdea3,LivingDiningRoom,209917/model,2cdfedfb-221f-4511-9624-2d2e7d4e8774,accessory/clothes
06c66458-43ea-462b-b6f2-10be1abfdea3,LivingDiningRoom,94841/model,dc552938-a8a7-462c-bb18-3d16ac7eabf7,door/single swing door
06c66458-43ea-462b-b6f2-10be1abfdea3,LivingDiningRoom,164678/model,a97a53fa-ab49-47e8-9f48-3c5220e9664a,door/entry/single swing door
06c66458-43ea-462b-b6f2-10be1abfdea3,LivingDiningRoom,170704/model,749c692a-1923-4b50-91f9-ee2d7b1826bc,door/single swing door
06c66458-43ea-462b-b6f2-10be1abfdea3,LivingDiningRoom,170704/model,749c692a-1923-4b50-91f9-ee2d7b1826bc,door/single swing door
06c66458-43ea-462b-b6f2-10be1abfdea3,MasterBedroom,254037/model,3a2a715d-fe70-4a35-8780-43401c419fe1,accessory/accessory - on top of others
06c71abf-71dc-4831-9917-8bc23a49d2a6,Balcony,25044/model,a3017175-01da-4bbb-a3f4-aa896e3fa604,
06c71abf-71dc-4831-9917-8bc23a49d2a6,Balcony,27402/model,ad557896-71f5-4801-aef2-f965d0ce0aeb,
06c71abf-71dc-4831-9917-8bc23a49d2a6,Bathroom,25048/model,161c86f3-1eaa-40e3-b412-900bc71d85ee,
06c71abf-71dc-4831-9917-8bc23a49d2a6,LivingRoom,27355/model,0a78115b-c8ea-466c-be88-3e54469e7b9a,
06c71abf-71dc-4831-9917-8bc23a49d2a6,LivingRoom,27361/model,26e8f95a-1c9a-464b-b9e9-aef8e7290602,
06c71abf-71dc-4831-9917-8bc23a49d2a6,LivingRoom,27361/model,26e8f95a-1c9a-464b-b9e9-aef8e7290602,
06c71abf-71dc-4831-9917-8bc23a49d2a6,LivingRoom,27361/model,26e8f95a-1c9a-464b-b9e9-aef8e7290602,
06c71abf-71dc-4831-9917-8bc23a49d2a6,LivingRoom,27399/model,f4063534-7bca-4ade-9a97-5d18bec2b7bd,
06c71abf-71dc-4831-9917-8bc23a49d2a6,LivingRoom,27402/model,ad557896-71f5-4801-aef2-f965d0ce0aeb,
06c71abf-71dc-4831-9917-8bc23a49d2a6,LivingRoom,31654/model,57b4c103-c3a8-40e2-b180-4d03213b0a24,
06c71abf-71dc-4831-9917-8bc23a49d2a6,LivingRoom,31662/model,c6360181-ef93-481c-b6b7-b90bbe9db0a0,
06c71abf-71dc-4831-9917-8bc23a49d2a6,LivingRoom,2021159101922620848416/model,55530170-18d0-4475-b7c6-17918b7ad7b1,Others
06c71abf-71dc-4831-9917-8bc23a49d2a6,LivingRoom,2021159101922620964192/model,ace07bfb-8cc1-4e67-8f3a-759f18a0a931,Others
06c71abf-71dc-4831-9917-8bc23a49d2a6,MasterBedroom,32464/model,4d4d646d-db1a-44e9-a33d-bcd531324e42,
06c71abf-71dc-4831-9917-8bc23a49d2a6,SecondBedroom,31662/model,c6360181-ef93-481c-b6b7-b90bbe9db0a0,
06c71abf-71dc-4831-9917-8bc23a49d2a6,SecondBedroom,32465/model,bdc51f04-3186-4772-a0f6-3d063c2f3467,
06c71abf-71dc-4831-9917-8bc23a49d2a6,Library,27402/model,ad557896-71f5-4801-aef2-f965d0ce0aeb,
06c71abf-71dc-4831-9917-8bc23a49d2a6,Library,31662/model,c6360181-ef93-481c-b6b7-b90bbe9db0a0,
06c71abf-71dc-4831-9917-8bc23a49d2a6,Library,34768/model,50e050e8-ba69-4eef-b76f-120369aca884,
06c71abf-71dc-4831-9917-8bc23a49d2a6,Balcony,32597/model,4d193a7e-4c10-44e0-9649-e88b5bfd3efd,
06c71abf-71dc-4831-9917-8bc23a49d2a6,Balcony,32597/model,4d193a7e-4c10-44e0-9649-e88b5bfd3efd,
06c71abf-71dc-4831-9917-8bc23a49d2a6,Balcony,32597/model,4d193a7e-4c10-44e0-9649-e88b5bfd3efd,
06d755fa-1beb-46d1-bc70-31227fdd6045,Bathroom,9957/model,83107d57-1e01-43e6-abf7-686a9b01435e,window/floor-based window
06d755fa-1beb-46d1-bc70-31227fdd6045,Bathroom,55628/model,3fd0a983-1342-4b41-b5a6-1a07860958ea,door/single swing door
06d755fa-1beb-46d1-bc70-31227fdd6045,Kitchen,9957/model,83107d57-1e01-43e6-abf7-686a9b01435e,window/floor-based window
06d755fa-1beb-46d1-bc70-31227fdd6045,Kitchen,58276/model,2aa8725c-f56b-4c5c-ae02-7bf29e76d299,door/double sliding door
06d755fa-1beb-46d1-bc70-31227fdd6045,Balcony,9957/model,83107d57-1e01-43e6-abf7-686a9b01435e,window/floor-based window
06d755fa-1beb-46d1-bc70-31227fdd6045,LivingDiningRoom,58173/model,e37b20db-f86f-493f-a758-d8c0ac96e228,door/entry/double swing door - asymmetrical
06d755fa-1beb-46d1-bc70-31227fdd6045,MasterBedroom,55628/model,3fd0a983-1342-4b41-b5a6-1a07860958ea,door/single swing door
06d755fa-1beb-46d1-bc70-31227fdd6045,BedRoom,69805/model,408f86ee-9290-427d-a585-5ab884d42ed8,Wine Cooler
06d755fa-1beb-46d1-bc70-31227fdd6045,BedRoom,58491/model,4dc3b138-ffa9-4dd9-97ca-5862c0bd3dfb,door/single swing door
06d755fa-1beb-46d1-bc70-31227fdd6045,ElderlyRoom,62069/model,6124718c-40c3-4b7a-b3d3-c53374403c8a,door/entry/single swing door
06e6dae8-1592-4278-8f40-ffa20cea11d3,MasterBedroom,1576/model,a05567bc-4260-44b6-a4a7-3a3c9e11ed11,window/bay window
06e6dae8-1592-4278-8f40-ffa20cea11d3,MasterBedroom,25640/model,d7d60825-25aa-4ebb-b6d7-214c3c512d34,build element/background wall
06e6dae8-1592-4278-8f40-ffa20cea11d3,MasterBedroom,25983/model,f07de825-d870-4cb1-b73d-540480a28da8,plants/plants - on top of others
06e6dae8-1592-4278-8f40-ffa20cea11d3,LivingDiningRoom,1576/model,a05567bc-4260-44b6-a4a7-3a3c9e11ed11,window/bay window
06e6dae8-1592-4278-8f40-ffa20cea11d3,LivingDiningRoom,52207/model,b104b03a-7de9-4c8c-a307-12de087f072c,window/window
06e6dae8-1592-4278-8f40-ffa20cea11d3,LivingDiningRoom,15224/model,fecddde5-0be7-4427-9d9b-514d9f870a3c,door/double sliding door
06e6dae8-1592-4278-8f40-ffa20cea11d3,LivingDiningRoom,23028/model,a2d8cc4f-76df-4791-967a-f8cad003766d,door/entry/double swing door - asymmetrical
06e6dae8-1592-4278-8f40-ffa20cea11d3,LivingDiningRoom,34285/model,be610074-43f9-45de-9afd-7bb1bac3f99d,door/single swing door
06e6dae8-1592-4278-8f40-ffa20cea11d3,LivingDiningRoom,2021159401165715049600/model,f07de825-d870-4cb1-b73d-540480a28da8,Others
06e6dae8-1592-4278-8f40-ffa20cea11d3,LivingDiningRoom,2021159401165716191424/model,8d6bf228-2d86-4a4a-964c-7553615f5db2,Others
06e6dae8-1592-4278-8f40-ffa20cea11d3,SecondBedroom,1612/model,db84c83f-6de8-4a36-8d88-af157842becc,window/window
06e6dae8-1592-4278-8f40-ffa20cea11d3,SecondBedroom,34285/model,be610074-43f9-45de-9afd-7bb1bac3f99d,door/single swing door
06e6dae8-1592-4278-8f40-ffa20cea11d3,SecondBedroom,2021159401165716567296/model,d490ca9c-35e0-4c9c-95b0-4cffccc378f4,Others
06e6dae8-1592-4278-8f40-ffa20cea11d3,Bathroom,34285/model,be610074-43f9-45de-9afd-7bb1bac3f99d,door/single swing door
06e6dae8-1592-4278-8f40-ffa20cea11d3,Kitchen,25018/model,98a5b380-d61e-4eb9-be74-d396dfb9f57a,window/window
06fd7746-9abf-4430-b674-a6b904d5f1a3,OtherRoom,87270/model,32696dcd-3c6e-4a1b-9def-5a104b6fb796,door/single swing door
06fd7746-9abf-4430-b674-a6b904d5f1a3,OtherRoom,87270/model,32696dcd-3c6e-4a1b-9def-5a104b6fb796,door/single swing door
06fd7746-9abf-4430-b674-a6b904d5f1a3,OtherRoom,87270/model,32696dcd-3c6e-4a1b-9def-5a104b6fb796,door/single swing door
06fd7746-9abf-4430-b674-a6b904d5f1a3,Bedroom,47440/model1,9a5700a9-efe3-451b-837e-c361c54a7281,window/window
06fd7746-9abf-4430-b674-a6b904d5f1a3,Bedroom,87270/model,32696dcd-3c6e-4a1b-9def-5a104b6fb796,door/single swing door
06fd7746-9abf-4430-b674-a6b904d5f1a3,Bedroom,87270/model,32696dcd-3c6e-4a1b-9def-5a104b6fb796,door/single swing door
06fd7746-9abf-4430-b674-a6b904d5f1a3,Bedroom,87270/model,32696dcd-3c6e-4a1b-9def-5a104b6fb796,door/single swing door
06fd7746-9abf-4430-b674-a6b904d5f1a3,Bedroom,47440/model1,9a5700a9-efe3-451b-837e-c361c54a7281,window/window
06fd7746-9abf-4430-b674-a6b904d5f1a3,Balcony,47440/model1,9a5700a9-efe3-451b-837e-c361c54a7281,window/window
06fd7746-9abf-4430-b674-a6b904d5f1a3,Balcony,47440/model1,9a5700a9-efe3-451b-837e-c361c54a7281,window/window
06fd7746-9abf-4430-b674-a6b904d5f1a3,Bathroom,87270/model,32696dcd-3c6e-4a1b-9def-5a104b6fb796,door/single swing door
06fd7746-9abf-4430-b674-a6b904d5f1a3,Bedroom,87270/model,32696dcd-3c6e-4a1b-9def-5a104b6fb796,door/single swing door
06fd7746-9abf-4430-b674-a6b904d5f1a3,Bedroom,87270/model,32696dcd-3c6e-4a1b-9def-5a104b6fb796,door/single swing door
06fd7746-9abf-4430-b674-a6b904d5f1a3,Bedroom,120290/model,49d8bee6-ed47-4f53-8f37-c9e70c612c55,lighting/floor lamp
06fd7746-9abf-4430-b674-a6b904d5f1a3,Bedroom,120291/model,27c0cbda-70ee-4057-ab79-b9471436ad47,plants/plants - on top of others
06fd7746-9abf-4430-b674-a6b904d5f1a3,Bedroom,87270/model,32696dcd-3c6e-4a1b-9def-5a104b6fb796,door/single swing door
06fd7746-9abf-4430-b674-a6b904d5f1a3,Bedroom,87270/model,32696dcd-3c6e-4a1b-9def-5a104b6fb796,door/single swing door
06fd7746-9abf-4430-b674-a6b904d5f1a3,Bedroom,120307/model,5ca4bb19-e706-4c7e-ade5-d9ef1cac1608,Floor Lamp
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,Balcony,32558/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,Balcony,32558/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,Balcony,37263/model,7b4b1621-e7cf-4da3-a59b-89856917a010,door/double sliding door
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,Kitchen,34031/model,161c86f3-1eaa-40e3-b412-900bc71d85ee,window/window
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,Kitchen,37878/model,67e89578-7ab2-4ee9-a443-2ee896010403,door/single swing door
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,Balcony,32558/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,Balcony,32558/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,Balcony,32558/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,Balcony,32558/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,Balcony,32558/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,Balcony,32558/model,ff958559-245a-41c0-a33f-3d09872c023d,window/floor-based window
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,Balcony,37263/model,7b4b1621-e7cf-4da3-a59b-89856917a010,door/double sliding door
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,LivingDiningRoom,37263/model,7b4b1621-e7cf-4da3-a59b-89856917a010,door/double sliding door
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,LivingDiningRoom,37778/model,b53937b1-ba5d-4804-81d7-cf706763a77f,door/single swing door
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,MasterBedroom,37875/model,f45ab7df-98f4-48d7-a62e-46a3f067b2ce,door/single swing door
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,SecondBedroom,37875/model,f45ab7df-98f4-48d7-a62e-46a3f067b2ce,door/single swing door
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,SecondBedroom,37878/model,67e89578-7ab2-4ee9-a443-2ee896010403,door/single swing door
070bb554-f9b7-4b80-a1a2-fc91f1c861fb,Aisle,37878/model,67e89578-7ab2-4ee9-a443-2ee896010403,door/single swing door
070e6150-3592-41ca-910d-b2d07ec2feff,Balcony,181261/model1,611f5a92-628f-40c2-98f0-dbd0f3209c5e,window/floor-based window
070e6150-3592-41ca-910d-b2d07ec2feff,Balcony,181832/model1,ea7b5263-020f-47bb-9329-0127824766ab,window/window
070e6150-3592-41ca-910d-b2d07ec2feff,Balcony,181261/model1,611f5a92-628f-40c2-98f0-dbd0f3209c5e,window/floor-based window
070e6150-3592-41ca-910d-b2d07ec2feff,Balcony,181832/model1,ea7b5263-020f-47bb-9329-0127824766ab,window/window
070e6150-3592-41ca-910d-b2d07ec2feff,LivingDiningRoom,153976/model1,6277d2d4-b8b2-4af8-b7d9-623187816cc8,door/single swing door
070e6150-3592-41ca-910d-b2d07ec2feff,LivingDiningRoom,180299/model1,1d1967c9-eb1e-4f0a-b123-ba12c0e299aa,door/double sliding door
070e6150-3592-41ca-910d-b2d07ec2feff,LivingDiningRoom,180578/model1,01360f1e-6eb7-4e9d-a5b7-70ff0c359f92,door/entry/double swing door - asymmetrical
070e6150-3592-41ca-910d-b2d07ec2feff,LivingDiningRoom,153976/model1,6277d2d4-b8b2-4af8-b7d9-623187816cc8,door/single swing door
070e6150-3592-41ca-910d-b2d07ec2feff,LivingDiningRoom,153976/model1,6277d2d4-b8b2-4af8-b7d9-623187816cc8,door/single swing door
070e6150-3592-41ca-910d-b2d07ec2feff,LivingDiningRoom,153976/model1,6277d2d4-b8b2-4af8-b7d9-623187816cc8,door/single swing door
070e6150-3592-41ca-910d-b2d07ec2feff,LivingDiningRoom,194014/model,6e1817ea-2bfc-4050-a6f9-3f5b93758a5f,electronics/air-conditioner - floor-based
070e6150-3592-41ca-910d-b2d07ec2feff,LivingDiningRoom,195593/model,622824d9-83a1-4b15-a75b-0f4c708a7e3c,Others
070e6150-3592-41ca-910d-b2d07ec2feff,Balcony,196296/model1,2d060318-4732-497c-93bf-64d04d873e2e,window/floor-based window
070e6150-3592-41ca-910d-b2d07ec2feff,Balcony,180299/model1,1d1967c9-eb1e-4f0a-b123-ba12c0e299aa,door/double sliding door
070e6150-3592-41ca-910d-b2d07ec2feff,Kitchen,180299/model1,1d1967c9-eb1e-4f0a-b123-ba12c0e299aa,door/double sliding door
070e6150-3592-41ca-910d-b2d07ec2feff,Kitchen,195166/model,1d91e380-149d-4634-a236-70edc18fa438,window/window
070e6150-3592-41ca-910d-b2d07ec2feff,MasterBedroom,180815/model1,1dec8536-0624-4b37-ba1c-66f773b060d0,door/double sliding door
071527d1-4cb5-47a9-abd0-b1d83bd3e286,Balcony,8433/model,ce2c11b3-2e7e-402e-873c-571555707a02,
071527d1-4cb5-47a9-abd0-b1d83bd3e286,Balcony,8442/model,1149fe45-b41f-4264-8155-3e681ead2807,
071527d1-4cb5-47a9-abd0-b1d83bd3e286,LivingDiningRoom,8436/model,3a32c2d4-98cc-409e-9343-c0112eca5149,
071527d1-4cb5-47a9-abd0-b1d83bd3e286,LivingDiningRoom,8437/model,e58cbd1b-25c8-4b19-82e0-facbd57b4926,
071527d1-4cb5-47a9-abd0-b1d83bd3e286,LivingDiningRoom,8768/model,29a7ffd3-3ae7-4c10-80db-1cf44a2918d5,
071527d1-4cb5-47a9-abd0-b1d83bd3e286,LivingDiningRoom,8768/model,29a7ffd3-3ae7-4c10-80db-1cf44a2918d5,
071527d1-4cb5-47a9-abd0-b1d83bd3e286,LivingDiningRoom,29350/model,ddc479d1-17db-4f22-b55c-bde1dc4d504e,
071527d1-4cb5-47a9-abd0-b1d83bd3e286,LivingDiningRoom,2021159108546158981312/model,ace07bfb-8cc1-4e67-8f3a-759f18a0a931,Others
071527d1-4cb5-47a9-abd0-b1d83bd3e286,Balcony,8442/model,1149fe45-b41f-4264-8155-3e681ead2807,
071527d1-4cb5-47a9-abd0-b1d83bd3e286,Bathroom,25704/model,81d22fbf-6536-42b1-be00-dcdb506aa5d5,
071527d1-4cb5-47a9-abd0-b1d83bd3e286,Kitchen,10997/model,45ad43a4-af6a-4c5f-82d2-e5339d9c48ec,
072c41b8-04dc-4bb2-bf5e-5974c643189d,MasterBathroom,12407/model,161c86f3-1eaa-40e3-b412-900bc71d85ee,
072c41b8-04dc-4bb2-bf5e-5974c643189d,MasterBedroom,12410/model,db84c83f-6de8-4a36-8d88-af157842becc,
072c41b8-04dc-4bb2-bf5e-5974c643189d,MasterBedroom,14788/model,e654af50-acbb-425b-8603-5707e5761189,
072c41b8-04dc-4bb2-bf5e-5974c643189d,MasterBedroom,14800/model,79ff5507-d236-4582-bb5f-8ef6fd2aabe2,
072c41b8-04dc-4bb2-bf5e-5974c643189d,MasterBedroom,16343/model,c5f652d5-9962-455f-bce3-d0afbe690ed7,
072c41b8-04dc-4bb2-bf5e-5974c643189d,Kitchen,12411/model,ce2c11b3-2e7e-402e-873c-571555707a02,
072c41b8-04dc-4bb2-bf5e-5974c643189d,SecondBedroom,12410/model,db84c83f-6de8-4a36-8d88-af157842becc,
072c41b8-04dc-4bb2-bf5e-5974c643189d,SecondBedroom,12410/model,db84c83f-6de8-4a36-8d88-af157842becc,
072c41b8-04dc-4bb2-bf5e-5974c643189d,LivingDiningRoom,12416/model,ff958559-245a-41c0-a33f-3d09872c023d,
072c41b8-04dc-4bb2-bf5e-5974c643189d,LivingDiningRoom,14775/model,38ed0de2-2613-4b79-8c0b-af36eb843d81,
072c41b8-04dc-4bb2-bf5e-5974c643189d,LivingDiningRoom,14788/model,e654af50-acbb-425b-8603-5707e5761189,
072c41b8-04dc-4bb2-bf5e-5974c643189d,LivingDiningRoom,14800/model,79ff5507-d236-4582-bb5f-8ef6fd2aabe2,
072c41b8-04dc-4bb2-bf5e-5974c643189d,LivingDiningRoom,14800/model,79ff5507-d236-4582-bb5f-8ef6fd2aabe2,
072c41b8-04dc-4bb2-bf5e-5974c643189d,LivingDiningRoom,2021159108983733216096/model,ab7e9c56-b5b2-4dd8-ae70-fb293448d95f,Floor Lamp
072c41b8-04dc-4bb2-bf5e-5974c643189d,LivingDiningRoom,2021159108983733691296/model,b15d7704-4d86-4a66-a3d3-d1bff078d43c,Others
072c41b8-04dc-4bb2-bf5e-5974c643189d,LivingDiningRoom,2021159108983733867008/model,1b51dd12-0f5e-4d3d-bf6f-1e9e73dc14cb,Others
072c41b8-04dc-4bb2-bf5e-5974c643189d,LivingDiningRoom,2021159108983734444224/model,c27111fa-87fd-49d9-ad0b-36ec05055e85,Others
072c41b8-04dc-4bb2-bf5e-5974c643189d,Aisle,14788/model,e654af50-acbb-425b-8603-5707e5761189,
072c41b8-04dc-4bb2-bf5e-5974c643189d,Aisle,14800/model,79ff5507-d236-4582-bb5f-8ef6fd2aabe2,
073019d0-0c5d-4c78-9aa0-6d420bec0a33,Kitchen,2530/model,161c86f3-1eaa-40e3-b412-900bc71d85ee,window/window
073019d0-0c5d-4c78-9aa0-6d420bec0a33,LivingDiningRoom,3642/model,4ebee6e6-4826-48d4-94db-0c6343730d10,window/window
073019d0-0c5d-4c78-9aa0-6d420bec0a33,LivingDiningRoom,4051/model,028efd28-be49-4d92-8d68-5b938272b5ff,door/single swing door
073019d0-0c5d-4c78-9aa0-6d420bec0a33,LivingDiningRoom,4051/model,028efd28-be49-4d92-8d68-5b938272b5ff,door/single swing door
073019d0-0c5d-4c78-9aa0-6d420bec0a33,LivingDiningRoom,4051/model,028efd28-be49-4d92-8d68-5b938272b5ff,door/single swing door
073019d0-0c5d-4c78-9aa0-6d420bec0a33,LivingDiningRoom,4051/model,028efd28-be49-4d92-8d68-5b938272b5ff,door/single swing door
073019d0-0c5d-4c78-9aa0-6d420bec0a33,LivingDiningRoom,9335/model,8aec942a-4166-4e2e-89f8-e98756bbd1e6,accessory/accessory - on top of others
073019d0-0c5d-4c78-9aa0-6d420bec0a33,Bathroom,4051/model,028efd28-be49-4d92-8d68-5b938272b5ff,door/single swing door
073019d0-0c5d-4c78-9aa0-6d420bec0a33,Bedroom,5264/model,9a5700a9-efe3-451b-837e-c361c54a7281,window/window
073019d0-0c5d-4c78-9aa0-6d420bec0a33,Balcony,5375/model,ec957379-8911-4222-b191-ce3f9f1bb06b,window/floor-based window
073019d0-0c5d-4c78-9aa0-6d420bec0a33,Balcony,5375/model,ec957379-8911-4222-b191-ce3f9f1bb06b,window/floor-based window
074c110b-03a0-48be-949a-a90005b2c31a,MasterBathroom,41131/model,f4f55829-0a9a-474c-bfa0-22b91bd856d7,window/window
074c110b-03a0-48be-949a-a90005b2c31a,SecondBathroom,41319/model,f2174393-272b-4d7e-ae8d-3db16f5838e8,window/window
074c110b-03a0-48be-949a-a90005b2c31a,SecondBathroom,457970/model,98ece2e0-bcbf-4e34-8023-05d4732cee01,window/window
074c110b-03a0-48be-949a-a90005b2c31a,SecondBathroom,248317/model,4920cd42-a1d1-4905-b9b4-d4f1e960fa64,door/single swing door
074c110b-03a0-48be-949a-a90005b2c31a,LivingDiningRoom,250167/model,17ef2c7d-4b1f-4ec3-8e3f-a6e81b692611,window/floor-based window
074c110b-03a0-48be-949a-a90005b2c31a,LivingDiningRoom,41413/model,e6dfd195-e1e6-4a04-b69b-5169c70e2992,door/entry/single swing door
074c110b-03a0-48be-949a-a90005b2c31a,LivingDiningRoom,2021159374630253865184/model,0c154399-aa2b-40a5-9fdc-4f551f30de1e,Others
074c110b-03a0-48be-949a-a90005b2c31a,Balcony,250167/model,17ef2c7d-4b1f-4ec3-8e3f-a6e81b692611,window/floor-based window
074c110b-03a0-48be-949a-a90005b2c31a,Balcony,250265/model,b7e960b0-2765-4d42-a07b-fe382d139baf,window/floor-based window
074c110b-03a0-48be-949a-a90005b2c31a,MasterBedroom,247378/model,1176b9eb-5c76-4a07-a417-916503d021b3,door/single swing door
074c110b-03a0-48be-949a-a90005b2c31a,MasterBedroom,248317/model,4920cd42-a1d1-4905-b9b4-d4f1e960fa64,door/single swing door
