boundary_is_bbox_fallback,boundary_source,door_anchor_count_after_recovery,door_anchor_count_before,door_recovered,door_recovery_source,is_major_room,room_type,sample_id,source_scene_json,training_gate_status,window_anchor_count_after_recovery,window_anchor_count_before,window_recovered
False,room_floor_mesh,0,0,False,,True,study,3aaacd06-f617-4914-be3a-0c85e83d180b_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3aaacd06-f617-4914-be3a-0c85e83d180b.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,3aaacd06-f617-4914-be3a-0c85e83d180b_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3aaacd06-f617-4914-be3a-0c85e83d180b.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,diningroom,3aaacd06-f617-4914-be3a-0c85e83d180b_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3aaacd06-f617-4914-be3a-0c85e83d180b.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,3aaacd06-f617-4914-be3a-0c85e83d180b_room_05,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3aaacd06-f617-4914-be3a-0c85e83d180b.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,3aaacd06-f617-4914-be3a-0c85e83d180b_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3aaacd06-f617-4914-be3a-0c85e83d180b.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,dcf1ed73-bcc8-4178-8f56-c157148d9699_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/dcf1ed73-bcc8-4178-8f56-c157148d9699.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,d6784049-e7e4-4a1e-818f-955c1c5bd871_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/d6784049-e7e4-4a1e-818f-955c1c5bd871.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,b59e2e3f-d611-4e62-a72a-b3d7ff4bbd08_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/b59e2e3f-d611-4e62-a72a-b3d7ff4bbd08.json,drop_no_recoverable_door_anchor,8,8,False
False,room_floor_mesh,0,0,False,,True,livingroom,3aae1227-7d7c-46de-a31e-4f2f57ccccf0_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3aae1227-7d7c-46de-a31e-4f2f57ccccf0.json,drop_no_recoverable_door_anchor,14,12,True
False,room_floor_mesh,0,0,False,,True,study,3e8533de-2983-4c44-b38c-e992860d21cb_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3e8533de-2983-4c44-b38c-e992860d21cb.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,3e8533de-2983-4c44-b38c-e992860d21cb_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3e8533de-2983-4c44-b38c-e992860d21cb.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,diningroom,3e8533de-2983-4c44-b38c-e992860d21cb_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3e8533de-2983-4c44-b38c-e992860d21cb.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,study,d21b7052-ad7d-4fa8-baf9-0e8582e5071d_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/d21b7052-ad7d-4fa8-baf9-0e8582e5071d.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,livingroom,4fc0cd29-2aca-4cf9-882c-f8fb63a24d68_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/4fc0cd29-2aca-4cf9-882c-f8fb63a24d68.json,drop_no_recoverable_door_anchor,9,6,True
False,room_floor_mesh,0,0,False,,True,livingroom,388fb15c-a095-43c7-8eeb-07329df221e5_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/388fb15c-a095-43c7-8eeb-07329df221e5.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,0ad5052c-bae4-41ed-ae58-e82c4ab63d6e_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/0ad5052c-bae4-41ed-ae58-e82c4ab63d6e.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,d86cc127-c307-40fa-b4c5-620f57b3e004_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/d86cc127-c307-40fa-b4c5-620f57b3e004.json,drop_no_recoverable_door_anchor,2,1,True
False,room_floor_mesh,0,0,False,,True,livingroom,0fe63810-f03a-4cd5-a765-311cdf694b09_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/0fe63810-f03a-4cd5-a765-311cdf694b09.json,drop_no_recoverable_door_anchor,4,2,True
False,room_floor_mesh,0,0,False,,True,study,0fe63810-f03a-4cd5-a765-311cdf694b09_room_10,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/0fe63810-f03a-4cd5-a765-311cdf694b09.json,drop_no_recoverable_door_anchor,4,2,True
False,room_floor_mesh,0,0,False,,True,livingroom,deeab9a9-dc28-4fff-a2b0-6e4eec1b60dc_room_10,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/deeab9a9-dc28-4fff-a2b0-6e4eec1b60dc.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,diningroom,4baeabc9-dcad-428c-b852-64a4a0449ea0_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/4baeabc9-dcad-428c-b852-64a4a0449ea0.json,drop_no_recoverable_door_anchor,4,4,False
False,room_floor_mesh,0,0,False,,True,livingroom,4baeabc9-dcad-428c-b852-64a4a0449ea0_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/4baeabc9-dcad-428c-b852-64a4a0449ea0.json,drop_no_recoverable_door_anchor,4,4,False
False,room_floor_mesh,0,0,False,,True,livingroom,dcaf3c71-1248-4e49-a572-2b45062e34b0_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/dcaf3c71-1248-4e49-a572-2b45062e34b0.json,drop_no_recoverable_door_anchor,4,4,False
False,room_floor_mesh,0,0,False,,True,bedroom,9e397213-2392-40d6-a3ff-a4fe0dc43ac3_room_09,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/9e397213-2392-40d6-a3ff-a4fe0dc43ac3.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,study,fadd9fe3-d80b-47d5-90ee-c4678863fd3d_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/fadd9fe3-d80b-47d5-90ee-c4678863fd3d.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,fadd9fe3-d80b-47d5-90ee-c4678863fd3d_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/fadd9fe3-d80b-47d5-90ee-c4678863fd3d.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,diningroom,fadd9fe3-d80b-47d5-90ee-c4678863fd3d_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/fadd9fe3-d80b-47d5-90ee-c4678863fd3d.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,bba88638-174f-4d97-82bf-0a26677d8e1a_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/bba88638-174f-4d97-82bf-0a26677d8e1a.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,bba88638-174f-4d97-82bf-0a26677d8e1a_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/bba88638-174f-4d97-82bf-0a26677d8e1a.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,4faa308f-bf1c-4759-be56-b4ab6f31f63a_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/4faa308f-bf1c-4759-be56-b4ab6f31f63a.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,livingroom,541eca43-0e15-424a-8289-a326e1caf61c_room_05,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/541eca43-0e15-424a-8289-a326e1caf61c.json,drop_no_recoverable_door_anchor,1,1,False
False,room_floor_mesh,0,0,False,,True,study,069e0db3-41be-4747-be25-1a59fe4e0a48_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/069e0db3-41be-4747-be25-1a59fe4e0a48.json,drop_no_recoverable_door_anchor,2,1,True
False,room_floor_mesh,0,0,False,,True,bedroom,069e0db3-41be-4747-be25-1a59fe4e0a48_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/069e0db3-41be-4747-be25-1a59fe4e0a48.json,drop_no_recoverable_door_anchor,11,11,False
False,room_floor_mesh,0,0,False,,True,livingroom,784b31f1-01b9-4a05-a2bc-94255731c84f_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/784b31f1-01b9-4a05-a2bc-94255731c84f.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,livingroom,4cb1cfaf-4f72-4f09-bf11-895130c18555_room_05,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/4cb1cfaf-4f72-4f09-bf11-895130c18555.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,0106f9d2-5779-457b-9b8b-72942373d42e_room_05,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/0106f9d2-5779-457b-9b8b-72942373d42e.json,drop_no_recoverable_door_anchor,2,1,True
False,room_floor_mesh,0,0,False,,True,livingroom,498e0f05-87d9-4dd8-96fd-7f77cd5d7415_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/498e0f05-87d9-4dd8-96fd-7f77cd5d7415.json,drop_no_recoverable_door_anchor,2,1,True
False,room_floor_mesh,0,0,False,,True,study,d7727217-dbd9-4ac5-a321-4763937c5ba5_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/d7727217-dbd9-4ac5-a321-4763937c5ba5.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,d7727217-dbd9-4ac5-a321-4763937c5ba5_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/d7727217-dbd9-4ac5-a321-4763937c5ba5.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,diningroom,d7727217-dbd9-4ac5-a321-4763937c5ba5_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/d7727217-dbd9-4ac5-a321-4763937c5ba5.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,fc182961-7517-4d1d-9969-f9dd7af6668c_room_05,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/fc182961-7517-4d1d-9969-f9dd7af6668c.json,drop_no_recoverable_door_anchor,5,4,True
False,room_floor_mesh,0,0,False,,True,bedroom,94330535-d392-4b2b-b386-9e7de00bfefa_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/94330535-d392-4b2b-b386-9e7de00bfefa.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,livingroom,94330535-d392-4b2b-b386-9e7de00bfefa_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/94330535-d392-4b2b-b386-9e7de00bfefa.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,bedroom,94330535-d392-4b2b-b386-9e7de00bfefa_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/94330535-d392-4b2b-b386-9e7de00bfefa.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,study,94330535-d392-4b2b-b386-9e7de00bfefa_room_05,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/94330535-d392-4b2b-b386-9e7de00bfefa.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,d62d0529-0af5-440e-9cd9-5dd0f9bad62c_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/d62d0529-0af5-440e-9cd9-5dd0f9bad62c.json,drop_no_recoverable_door_anchor,14,12,True
False,room_floor_mesh,0,0,False,,True,livingroom,c13a4e1c-5ff3-4a9f-8f83-ba07d5b1a79f_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/c13a4e1c-5ff3-4a9f-8f83-ba07d5b1a79f.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,65e91b0e-4855-4f99-9ea0-4091b011e323_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/65e91b0e-4855-4f99-9ea0-4091b011e323.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,livingroom,85262095-6af4-4b34-8e44-bcd8729b2863_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/85262095-6af4-4b34-8e44-bcd8729b2863.json,drop_no_recoverable_door_anchor,5,4,True
False,room_floor_mesh,0,0,False,,True,bedroom,f33a5c4a-d4df-4558-8b33-987f384a7749_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/f33a5c4a-d4df-4558-8b33-987f384a7749.json,drop_no_recoverable_door_anchor,1,1,False
False,room_floor_mesh,0,0,False,,True,livingroom,ad1f7f29-f8b2-4c60-b495-b1b4467007e1_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ad1f7f29-f8b2-4c60-b495-b1b4467007e1.json,drop_no_recoverable_door_anchor,6,3,True
False,room_floor_mesh,0,0,False,,True,bedroom,6c45080c-c6df-43f6-a79c-476681818111_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/6c45080c-c6df-43f6-a79c-476681818111.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,6c45080c-c6df-43f6-a79c-476681818111_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/6c45080c-c6df-43f6-a79c-476681818111.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,6c45080c-c6df-43f6-a79c-476681818111_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/6c45080c-c6df-43f6-a79c-476681818111.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,bedroom,6c45080c-c6df-43f6-a79c-476681818111_room_05,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/6c45080c-c6df-43f6-a79c-476681818111.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,6c45080c-c6df-43f6-a79c-476681818111_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/6c45080c-c6df-43f6-a79c-476681818111.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,6c45080c-c6df-43f6-a79c-476681818111_room_07,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/6c45080c-c6df-43f6-a79c-476681818111.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,da590664-833e-42ce-9ceb-52ffe7e89c30_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/da590664-833e-42ce-9ceb-52ffe7e89c30.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,da590664-833e-42ce-9ceb-52ffe7e89c30_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/da590664-833e-42ce-9ceb-52ffe7e89c30.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,da590664-833e-42ce-9ceb-52ffe7e89c30_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/da590664-833e-42ce-9ceb-52ffe7e89c30.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,bedroom,da590664-833e-42ce-9ceb-52ffe7e89c30_room_05,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/da590664-833e-42ce-9ceb-52ffe7e89c30.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,da590664-833e-42ce-9ceb-52ffe7e89c30_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/da590664-833e-42ce-9ceb-52ffe7e89c30.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,da590664-833e-42ce-9ceb-52ffe7e89c30_room_07,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/da590664-833e-42ce-9ceb-52ffe7e89c30.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,b214afdb-2761-443e-82a2-a6720d7a0578_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/b214afdb-2761-443e-82a2-a6720d7a0578.json,drop_no_recoverable_door_anchor,1,1,False
False,room_floor_mesh,0,0,False,,True,livingroom,7a017832-f2a1-4e25-917f-7ad8dc2a62d1_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/7a017832-f2a1-4e25-917f-7ad8dc2a62d1.json,drop_no_recoverable_door_anchor,4,4,False
False,room_floor_mesh,0,0,False,,True,livingroom,3641cf1c-5bf1-492e-89b3-4ce8d13f7b12_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3641cf1c-5bf1-492e-89b3-4ce8d13f7b12.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,aeeeea78-c030-4ea8-bedb-6688383c7b37_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/aeeeea78-c030-4ea8-bedb-6688383c7b37.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,86f28500-4d13-4a6e-8997-dc2da282cc4d_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/86f28500-4d13-4a6e-8997-dc2da282cc4d.json,drop_no_recoverable_door_anchor,8,8,False
False,room_floor_mesh,0,0,False,,True,livingroom,2028e75b-2925-4f7f-b8ce-b542148134ab_room_05,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/2028e75b-2925-4f7f-b8ce-b542148134ab.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,b8b01e32-1641-4b3e-be2b-a8a666e274ba_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/b8b01e32-1641-4b3e-be2b-a8a666e274ba.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,livingroom,677d7c8d-5f1b-421e-bbf4-d729ee00dadd_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/677d7c8d-5f1b-421e-bbf4-d729ee00dadd.json,drop_no_recoverable_door_anchor,6,6,False
False,room_floor_mesh,0,0,False,,True,bedroom,2abc1a6d-e63e-4373-82a2-d3219a0d7542_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/2abc1a6d-e63e-4373-82a2-d3219a0d7542.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,diningroom,99e610b9-c34a-404b-afda-18abf1d22cbf_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/99e610b9-c34a-404b-afda-18abf1d22cbf.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,diningroom,43362117-720e-48f6-bab0-d3cd0f0ccdff_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/43362117-720e-48f6-bab0-d3cd0f0ccdff.json,drop_no_recoverable_door_anchor,1,1,False
False,room_floor_mesh,0,0,False,,True,livingroom,19ea6381-dbfe-4667-b1e0-5e3c71ddb12b_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/19ea6381-dbfe-4667-b1e0-5e3c71ddb12b.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,7ca0ebf5-fab7-481f-9225-979c3fa4f949_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/7ca0ebf5-fab7-481f-9225-979c3fa4f949.json,drop_no_recoverable_door_anchor,2,1,True
False,room_floor_mesh,0,0,False,,True,diningroom,65720149-9ee9-4588-8239-b64bfa4a82dc_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/65720149-9ee9-4588-8239-b64bfa4a82dc.json,drop_no_recoverable_door_anchor,18,18,False
False,room_floor_mesh,0,0,False,,True,livingroom,bd926b39-5c42-4c01-b5f1-9f4bf153e821_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/bd926b39-5c42-4c01-b5f1-9f4bf153e821.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,diningroom,bd926b39-5c42-4c01-b5f1-9f4bf153e821_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/bd926b39-5c42-4c01-b5f1-9f4bf153e821.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,diningroom,0a28563b-19e4-4d67-8130-9a87a547daf6_room_12,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/0a28563b-19e4-4d67-8130-9a87a547daf6.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,269dac15-4354-49ca-9bcc-9ebe5a7d406a_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/269dac15-4354-49ca-9bcc-9ebe5a7d406a.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,882b0669-0498-4ec9-8baf-2932c5c7112a_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/882b0669-0498-4ec9-8baf-2932c5c7112a.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,f66cd36f-adfe-4919-acc8-36446f8f3765_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/f66cd36f-adfe-4919-acc8-36446f8f3765.json,drop_no_recoverable_door_anchor,2,1,True
False,room_floor_mesh,0,0,False,,True,livingroom,22eb02bc-5982-4ebe-9575-47902632e022_room_12,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/22eb02bc-5982-4ebe-9575-47902632e022.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,0b4abd30-b157-4ecf-a077-989285598cf2_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/0b4abd30-b157-4ecf-a077-989285598cf2.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,73d1ce77-658a-4190-83f5-c034b405532c_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/73d1ce77-658a-4190-83f5-c034b405532c.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,diningroom,69f5eef2-1b69-4e2b-a6ee-903702f334af_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/69f5eef2-1b69-4e2b-a6ee-903702f334af.json,drop_no_recoverable_door_anchor,3,0,True
False,room_floor_mesh,0,0,False,,True,bedroom,bfa6dee3-313c-479f-bc02-abe256b422ed_room_09,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/bfa6dee3-313c-479f-bc02-abe256b422ed.json,drop_no_recoverable_door_anchor,0,0,False
